"IMAGE_NAME","DS10","DS20","DS30","DS40","DS50","DS60","DS70","DS80","DS90","cluster_label"
"DSC_9934.JPG",1.84686,2.51457,2.80273,2.77425,2.5482,2.18973,1.7541,1.46144,1.17497,2
"DSC_9878.JPG",1.17782,1.55765,1.56345,1.71472,1.56621,1.43587,1.72362,1.40109,0.998334,4
"DSC_9987.JPG",0.930083,1.32863,1.5778,2.00995,2.3056,2.35542,2.30909,2.19165,1.8018,3
"DSC_9986.JPG",0.976046,1.38792,1.5866,1.72786,1.89109,1.9811,1.95232,1.72977,1.33628,0
"DSC_0433.JPG",0.97405,1.33163,1.41502,1.34404,1.39577,1.43263,1.93614,2.12701,1.74548,0
"DSC_0008.JPG",1.43145,1.4844,1.60105,1.73203,1.87184,1.99141,1.83276,1.35175,0.578125,1
"DSC_0259.JPG",1.15304,1.61811,1.90242,2.15334,2.19658,2.05276,1.7969,1.46107,1.31688,1
"DSC_0420.JPG",0.846794,1.36359,1.67208,1.81731,1.85202,1.41918,1.4488,1.48326,1.26878,4
"DSC_0267.JPG",1.30323,1.42839,1.51155,1.65513,1.90243,2.06583,2.02699,1.80322,1.37628,0
"DSC_0373.JPG",1.18224,1.59319,1.77958,1.90632,1.98783,1.74606,1.64226,1.82184,1.46895,0
"DSC_9936.JPG",0.877231,1.30321,1.6075,1.6509,1.75072,2.01346,2.05676,1.7095,1.17221,0
"DSC_0420.JPG",0.943256,1.1107,1.21377,1.47099,1.6126,1.71888,1.70803,1.56366,1.62,0
"DSC_0433.JPG",1.24428,1.16775,1.62598,1.4491,1.18406,1.02474,1.09092,1.30358,1.24956,4
"DSC_9154.JPG",0.832792,1.30088,1.69473,2.00522,2.17967,2.24578,2.19189,1.9406,1.43972,3
"DSC_9129.JPG",0.92946,1.33446,1.54589,1.66079,1.77979,1.89034,1.91956,1.9031,1.60561,0
"DSC_9167.JPG",0.870056,1.04429,1.37142,1.72734,1.98488,2.22486,2.25587,2.04405,1.60449,0
"DSC_9145.JPG",0.693663,1.03157,1.25253,1.22523,1.23311,1.27599,1.31346,1.34069,1.37231,4
"DSC_9190.JPG",0.811198,1.51158,1.83486,1.96816,1.91229,1.77627,1.6641,1.70083,1.44722,0
"DSC_9130.JPG",1.57685,2.18696,2.36542,2.53582,2.6645,2.65553,2.2502,1.35307,0.934196,2
"DSC_9103.JPG",0.825841,1.41031,1.82034,1.94798,1.93109,1.92215,1.95221,1.77084,1.32442,0
"DSC_9150.JPG",0.937747,1.55128,1.88139,2.07252,2.11711,2.0729,1.94517,1.59964,1.08636,1
"DSC_9214.JPG",0.9499,1.098,1.41026,1.95258,1.98598,1.72393,1.7336,1.55783,1.28156,0
"DSC_9116.JPG",0.850667,1.65657,2.09146,2.24027,2.18371,1.78747,0.992003,1.19494,1.46569,1
"DSC_9147.JPG",0.973589,1.4237,1.6798,1.86874,2.03891,2.17366,2.19061,1.82719,1.09004,0
"DSC_9094.JPG",0.933999,1.54047,1.70595,1.78276,1.8847,1.9688,2.00101,1.86392,1.51895,0
"DSC_9203.JPG",0.86978,1.29283,1.81142,2.24017,2.48046,2.27685,1.84159,1.57592,1.38626,1
"DSC_9175.JPG",1.31558,1.59587,1.6996,1.76389,1.82342,1.73218,1.5199,1.26089,1.14591,1
"DSC_9267.JPG",0.937213,1.17012,1.10731,1.07539,1.17838,1.34807,1.52639,1.56264,1.26207,4
"DSC_9275.JPG",1.47318,1.85146,1.77711,1.65172,1.70501,1.84208,1.90861,1.83895,1.52171,0
"DSC_9232.JPG",0.686528,1.90633,2.3471,2.39098,2.21758,1.90143,1.60358,1.49718,1.33151,1
"DSC_9226.JPG",0.828374,1.17249,1.49348,1.69834,1.80462,1.75727,1.61022,1.56,1.05968,0
"DSC_9268.JPG",0.641219,1.77078,2.28097,2.39409,2.3824,2.35396,2.25433,2.09949,1.47576,3
"DSC_9171.JPG",1.14505,1.66071,1.9444,2.00059,1.98497,1.78265,1.46277,0.974713,0.822758,1
"DSC_9134.JPG",0.938465,1.45465,1.79604,2.09706,2.30393,2.24291,1.93204,1.41204,1.29447,1
"DSC_9212.JPG",0.781109,1.16117,1.36851,1.4056,1.38622,1.44926,1.53028,1.45507,1.27089,4
"DSC_9148.JPG",0.567752,0.717423,1.26606,2.12519,2.63493,2.6946,2.45883,2.06803,1.76236,3
"DSC_9133.JPG",0.873278,1.35691,1.5751,1.86534,2.1757,2.43856,2.55035,2.49548,1.95696,3
"DSC_9247.JPG",1.01651,1.11125,1.36465,1.6026,1.8247,2.0455,2.1798,2.02295,1.58005,0
"DSC_9205.JPG",1.04005,1.26751,1.11928,0.781438,1.02572,1.49999,1.70399,1.64262,1.44116,4
"DSC_9200.JPG",1.38385,1.1312,1.09925,1.39256,1.66576,1.69698,1.54032,1.50048,1.29352,4
"DSC_9170.JPG",0.576886,0.969911,1.50554,1.85259,1.99336,2.1417,2.33364,2.1765,1.66181,0
"DSC_9157.JPG",0.795066,1.26088,1.66147,1.79,2.11585,2.34937,2.25915,1.7331,0.843577,0
"DSC_9194.JPG",0.808187,1.07141,1.20239,1.25855,1.34115,1.44339,1.52909,1.55726,1.32151,4
"DSC_9152.JPG",1.02096,0.666852,1.12895,1.326,1.3596,1.25447,1.15813,1.3154,1.21249,4
"DSC_9195.JPG",0.776166,1.27621,1.70159,1.85066,1.80566,1.60121,1.63535,1.62104,1.33773,0
"DSC_9139.JPG",0.895864,2.67125,3.33101,3.42566,3.068,2.04622,1.05222,1.28028,1.10188,2
"DSC_9149.JPG",1.11357,1.47972,1.5846,1.7047,1.87244,1.79627,1.50597,1.0123,1.14399,4
"DSC_9230.JPG",1.71083,1.94797,1.74372,1.10986,0.983522,1.30861,1.25196,1.42508,1.10173,4
"DSC_9143.JPG",0.911419,1.49565,1.87784,2.13283,2.28744,2.45158,2.58264,2.38581,1.94327,3
"DSC_9197.JPG",1.09295,1.4896,1.61286,1.58957,1.52157,1.60417,1.64418,1.46081,0.926871,4
"DSC_9138.JPG",1.02008,1.07683,1.33107,1.52731,1.66117,1.68242,1.5783,1.53757,1.33645,4
"DSC_9155.JPG",1.09974,1.37537,1.50614,1.3532,1.13417,1.5445,1.57178,1.35257,1.06535,4
"DSC_9132.JPG",1.0111,1.37451,1.67994,1.69895,1.58189,1.59674,1.52488,1.16428,0.964807,4
"DSC_9142.JPG",0.883662,1.32943,1.50535,1.55397,1.53937,1.53815,1.55944,1.52017,1.2357,4
"DSC_9153.JPG",0.908645,1.46459,1.80114,1.95868,2.01773,2.05428,2.04756,1.78137,1.18359,0
"DSC_9213.JPG",0.694925,1.19763,1.66474,1.97969,2.11053,2.07417,1.95898,1.89896,1.53906,0
"DSC_9173.JPG",0.705217,1.33918,1.62734,1.79198,1.90963,1.95087,1.90955,1.83226,1.5219,0
"DSC_9208.JPG",0.959842,1.92244,2.3033,2.23118,1.76765,1.46075,1.5584,1.70681,1.32713,1
"DSC_9131.JPG",0.77815,1.25197,1.61988,1.85021,1.94657,1.9153,1.78464,1.74449,1.56834,0
"DSC_9146.JPG",1.08155,1.19317,1.22627,1.52773,1.68568,1.83884,2.06147,1.94732,1.15897,0
"DSC_9114.JPG",0.408909,1.50129,2.00104,1.95903,1.677,1.4164,1.17747,1.13212,1.32802,4
"DSC_9211.JPG",0.847904,0.995757,1.20591,1.14987,1.32312,1.83861,2.07911,2.1224,1.84927,0
"DSC_9135.JPG",1.05518,1.27772,1.52552,1.54827,1.44794,1.4307,1.35327,1.39128,1.39447,4
"DSC_9128.JPG",0.808168,0.884199,1.38778,1.70537,1.84327,1.80242,1.70141,1.55078,1.30017,0
"DSC_9231.JPG",1.28477,1.20694,0.9853,1.00629,1.24487,1.40893,1.507,1.36167,0.903219,4
"DSC_9413.JPG",0.835405,1.75295,2.17562,2.40933,2.46384,2.3881,2.32322,2.19008,1.44895,3
"DSC_9367.JPG",0.980642,1.62045,1.9103,2.04446,2.1039,2.10742,1.95768,1.58616,1.0971,1
"DSC_9494.JPG",1.38208,1.77406,1.79855,1.70099,1.64704,1.66628,1.4505,1.09334,1.05723,4
"DSC_9475.JPG",1.06487,1.48474,1.70246,1.80526,1.87471,1.9365,2.03586,1.97999,1.44901,0
"DSC_9701.JPG",1.10945,1.4798,1.74513,1.98363,2.03674,1.86557,1.4378,1.00589,0.837095,1
"DSC_9705.JPG",0.904917,1.32797,1.72431,1.68337,1.62105,1.64155,1.63254,1.67528,1.54623,0
"DSC_9344.JPG",1.05167,1.65219,1.91347,1.97897,1.93666,1.89283,1.90012,1.78797,1.49802,1
"DSC_9271.JPG",1.08048,1.99995,2.37381,2.3061,2.02495,1.76686,2.06047,2.0823,1.57147,1
"DSC_9626.JPG",1.20324,1.62393,1.97736,2.24208,2.39266,2.41067,2.14985,1.60721,0.976006,1
"DSC_9365.JPG",1.10001,1.63255,2.08204,2.35788,2.53811,2.70593,2.55473,2.14599,1.20426,3
"DSC_9537.JPG",1.02461,1.30429,1.71113,2.00127,2.20937,2.04783,1.72465,1.35427,1.01006,1
"DSC_9665.JPG",0.708745,1.06792,1.48267,1.56047,1.37209,1.11383,1.09422,1.06637,1.03104,4
"DSC_9678.JPG",0.787918,1.11873,1.2422,1.30641,1.3955,1.48734,1.511,1.54681,1.51379,4
"DSC_9739.JPG",2.06607,2.69872,3.07677,3.07174,2.95682,2.59938,2.07877,1.30029,1.07258,2
"DSC_9737.JPG",1.04948,1.61976,1.98849,2.11696,2.27062,2.32366,1.96001,1.49465,1.40784,1
"DSC_9689.JPG",0.739713,1.08585,1.58582,1.88677,1.67889,1.32628,1.54148,1.44318,1.22508,4
"DSC_9767.JPG",1.15502,1.8643,2.35117,2.62112,2.58697,2.18832,1.58133,0.246607,0.939559,1
"DSC_9784.JPG",0.944657,1.393,1.65672,1.87043,2.24577,2.60652,2.67934,2.49395,1.76547,3
"DSC_9652.JPG",0.867107,1.24995,1.44286,1.52727,1.56074,1.49411,1.44764,1.49068,1.43494,4
"DSC_9700.JPG",0.633166,1.12702,1.21053,1.17533,1.34988,1.57218,1.62004,1.51981,1.41431,4
"DSC_9777.JPG",0.814698,1.23418,1.51303,1.74684,1.90522,2.05712,2.19893,2.29087,1.78858,0
"DSC_9458.JPG",0.971324,1.30751,1.32331,1.34437,1.62539,1.90859,2.08658,2.09388,1.67049,0
"DSC_9316.JPG",1.39747,1.25144,0.955439,1.44738,1.68899,1.61745,1.45885,1.58438,1.68252,4
"DSC_9292.JPG",1.41143,1.62553,0.965138,1.2772,1.64056,1.80933,1.72744,1.49145,0.99373,4
"DSC_9457.JPG",2.08689,2.44633,2.6321,2.75706,2.85764,2.88297,2.48098,1.69704,1.19656,2
"DSC_9312.JPG",1.39798,1.73891,1.83686,1.79094,1.65061,1.40219,1.24662,1.06496,0.903554,4
"DSC_9359.JPG",1.05517,1.44276,1.66875,1.76808,1.82987,1.90076,1.81329,1.53934,1.12379,0
"DSC_9293.JPG",0.914927,1.26326,1.00821,0.941336,1.10374,1.18962,1.5405,1.73058,1.56863,4
"DSC_9320.JPG",1.6173,1.90524,1.73804,1.92148,2.12751,2.22503,2.18623,1.75013,0.564472,1
"DSC_9376.JPG",0.599481,0.650319,0.975635,1.29017,1.45169,1.51177,1.55547,1.5009,1.30964,4
"DSC_9360.JPG",0.852582,2.31329,2.91393,2.96561,2.33935,1.42471,1.5776,1.33529,0.968499,1
"DSC_9444.JPG",0.941788,1.38359,1.70533,1.91154,2.01475,1.98194,1.82534,1.42008,0.645867,1
"DSC_9386.JPG",1.41072,1.27319,1.43694,1.5939,1.607,1.41082,1.53829,1.32547,1.18035,4
"DSC_9723.JPG",1.04984,1.69628,2.20978,2.30331,2.17044,2.17793,2.21951,2.20316,1.73774,3
"DSC_9357.JPG",1.21229,1.70329,1.93997,1.80295,1.63812,1.80759,1.86596,1.4162,0.825372,1
"DSC_9757.JPG",0.730035,0.996483,1.46795,2.18018,2.41613,2.23824,1.72878,1.1655,1.19334,1
"DSC_9630.JPG",0.763611,1.12558,1.81425,1.95748,1.87368,1.87989,1.65256,1.81271,1.7449,0
"DSC_9736.JPG",1.04026,1.05079,1.39424,1.80433,1.87523,1.9083,2.07396,2.13754,1.71342,0
"DSC_9740.JPG",0.816975,1.34316,1.62703,1.72369,1.75573,1.64014,1.47377,1.60251,1.50213,0
"DSC_9738.JPG",0.817441,1.17345,1.76351,2.30319,2.55821,2.56362,2.21216,1.62852,1.16699,3
"DSC_9542.JPG",1.41049,1.3486,1.41121,1.18216,1.31777,1.39596,1.58347,1.50317,0.725945,4
"DSC_9646.JPG",1.09797,1.62939,2.10868,2.48055,2.67191,2.46621,2.02093,1.93912,1.35261,3
"DSC_9779.JPG",1.1366,1.53367,1.28293,2.0258,2.24432,1.94367,1.80438,1.61855,0.782741,1
"DSC_9718.JPG",1.02058,1.43588,1.58051,1.51353,1.47921,1.30463,0.947735,1.02811,1.10376,4
"DSC_9308.JPG",1.08746,1.3842,1.55106,1.67323,1.60084,1.44941,1.44197,1.28411,0.82836,4
"DSC_9388.JPG",1.11357,1.7398,2.26758,2.44083,2.0675,1.41956,1.18301,1.36944,1.0899,1
"DSC_9694.JPG",0.727695,1.07907,1.29559,1.45284,1.5702,1.6399,1.7539,1.93871,1.82502,0
"DSC_9374.JPG",0.884613,2.1631,3.067,3.31564,3.35485,3.13412,2.84536,2.17836,1.78988,2
"DSC_9733.JPG",0.846399,1.2183,1.45453,1.37089,1.21473,1.25732,1.32728,1.39547,1.31112,4
"DSC_9772.JPG",1.0289,1.42007,1.70202,1.83887,1.80979,1.62996,1.46161,1.39051,1.0865,4
"DSC_9746.JPG",0.980278,1.6604,2.03809,2.04677,1.82671,1.70751,1.87553,1.75671,1.21147,1
"DSC_9266.JPG",1.04868,1.4081,1.67102,1.77432,1.75625,1.74214,1.79404,1.99471,1.74146,0
"DSC_9735.JPG",1.26779,1.72696,1.79335,1.65964,1.53842,1.55573,1.22068,1.06392,1.06554,4
"DSC_9693.JPG",1.04398,1.87218,2.03466,2.20064,2.43101,2.32062,2.03491,1.78523,1.02289,1
"DSC_9690.JPG",0.86451,1.35405,1.8344,1.95427,1.90058,1.98702,2.17667,2.10462,1.59344,0
"DSC_9659.JPG",1.19959,1.42833,1.22132,1.28324,1.31765,1.20032,1.26346,1.17562,1.1488,4
"DSC_9744.JPG",1.00659,1.35592,1.60627,2.04743,2.22868,2.01666,1.74623,1.66812,1.34972,0
"DSC_9763.JPG",1.15037,1.57436,1.76288,1.64307,1.45706,1.63814,1.69584,1.41341,1.04702,4
"DSC_9761.JPG",1.32422,1.68047,1.904,1.97451,1.71663,1.11022,0.96541,1.11514,1.30696,4
"DSC_9695.JPG",0.610988,1.1895,1.58584,1.84726,2.01087,1.9776,1.83527,1.82436,1.68097,0
"DSC_9768.JPG",0.925409,1.1486,1.30212,1.42384,1.54678,1.65808,1.76971,1.80206,1.55146,0
"DSC_9433.JPG",1.13639,1.63782,1.71181,1.66391,1.58165,1.89533,2.06849,2.10961,1.85227,0
"DSC_9307.JPG",1.30325,1.72614,1.94437,2.06314,2.20897,2.34809,2.34593,2.07441,1.42646,3
"DSC_9356.JPG",0.919923,1.13794,1.29123,1.45542,1.56783,1.64487,1.72828,1.61643,1.33554,0
"DSC_9372.JPG",1.19848,2.34601,2.77195,3.07243,3.15874,3.05449,2.74574,2.2705,1.47051,2
"DSC_9456.JPG",0.758982,1.36354,2.17659,2.528,2.54974,2.39884,2.17785,1.842,1.27583,3
"DSC_9355.JPG",0.824555,1.06942,1.3386,1.51076,1.52433,1.59671,1.70775,1.73078,1.39769,0
"DSC_9294.JPG",0.918696,1.23664,1.44686,1.51151,1.42063,1.21067,1.21419,1.14331,1.19205,4
"DSC_9323.JPG",1.03885,1.84066,2.10134,2.16056,2.20411,2.13837,2.0059,1.95719,1.63105,3
"DSC_9325.JPG",0.945357,1.60913,1.84434,1.83115,1.81327,1.84928,1.85535,1.76665,1.59486,0
"DSC_9309.JPG",1.11787,1.62761,1.78348,1.87405,2.06772,2.21198,2.27614,2.21297,1.71867,3
"DSC_9342.JPG",0.827802,1.20127,1.44335,1.74078,1.77911,1.57525,1.44993,1.12027,1.04635,4
"DSC_9318.JPG",0.838946,1.19283,1.55562,1.76596,1.85452,1.90051,1.94283,1.97657,1.58762,0
"DSC_0290.JPG",0.576654,0.871723,2.14432,2.63288,2.87316,2.68245,2.39874,1.94487,1.60352,3
"DSC_9398.JPG",0.962894,1.18265,1.33136,1.67011,1.98525,1.62964,1.3466,1.12344,1.24027,4
"DSC_9301.JPG",0.954904,1.58728,1.86789,1.63174,1.43463,1.44778,1.73089,1.8261,1.06631,4
"DSC_9425.JPG",0.975559,1.39512,1.60979,1.67553,1.76466,1.89999,1.7595,1.44237,1.03587,0
"DSC_9302.JPG",0.785447,1.22308,1.4258,1.57785,1.714,1.54794,1.11467,1.25739,1.26022,4
"DSC_9296.JPG",0.658051,1.26094,1.55853,1.74782,1.88511,1.94907,1.92591,1.78516,1.499,0
"DSC_9471.JPG",0.995083,1.07361,1.03179,1.25019,1.37083,1.33057,1.50537,1.42153,1.16666,4
"DSC_9383.JPG",1.10261,1.38865,1.63577,1.4815,1.72262,2.12313,2.24903,2.13228,1.67573,0
"DSC_0254.JPG",1.41872,1.58528,1.46331,1.34209,1.414,1.03016,1.18762,1.46353,1.25076,4
"DSC_0214.JPG",1.40367,1.54759,1.613,1.62736,1.51127,0.888497,1.20081,1.30703,1.23226,4
"DSC_0296.JPG",1.69467,1.62112,1.4642,2.01591,1.49067,1.41296,1.58911,1.41248,1.25609,4
"DSC_0283.JPG",0.66965,1.11187,1.62179,1.92387,1.86207,1.70687,1.68428,1.49528,1.18033,0
"DSC_0412.JPG",0.902294,1.10988,1.46304,1.42544,1.04318,1.09717,1.12683,1.156,1.14605,4
"DSC_0412.JPG",0.428374,0.611985,1.51004,1.91962,2.05345,2.01769,1.93605,1.91611,1.79443,0
"DSC_0423.JPG",1.00853,1.29911,1.55876,1.98266,1.99687,1.84411,1.98656,2.23659,2.42103,0
"DSC_0228.JPG",0.773093,1.43399,1.45337,0.781019,1.00232,1.45641,1.65236,1.91106,1.46798,4
"DSC_0263.JPG",1.00254,1.49394,1.30668,1.46358,1.70235,1.81274,1.84909,1.54117,0.742528,4
"DSC_0278.JPG",0.888581,1.7356,1.82508,1.91679,2.11312,2.27379,2.28654,2.10673,1.65406,3
"DSC_0286.JPG",1.06587,1.21462,1.23082,1.4087,1.22398,1.34282,1.336,1.74243,1.63016,4
"DSC_0442.JPG",0.831827,1.49539,1.85014,2.1007,2.24298,2.32669,2.45461,2.46446,2.08463,3
"DSC_0244.JPG",0.74122,1.14301,1.26359,1.36119,1.49509,1.68102,1.86048,1.99134,1.83086,0
"DSC_0245.JPG",0.772666,1.78605,2.39148,2.55022,2.54205,2.44508,2.25648,1.84386,0.854631,2
"DSC_0287.JPG",1.28424,1.86567,1.99798,2.15695,2.24801,2.14595,2.05668,1.97318,1.53643,3
"DSC_0457.JPG",0.883363,0.86123,1.04639,1.28841,1.45946,1.62559,1.74573,1.7786,1.74628,0
"DSC_0456.JPG",1.26181,1.99938,2.42029,2.62011,2.61254,2.40937,2.08054,1.48291,0.525487,2
"DSC_0360.JPG",0.812438,1.5418,2.21846,2.343,2.44385,2.48408,2.12904,1.7474,1.38587,3
"DSC_0217.JPG",0.77181,1.31073,1.55525,1.64846,1.6265,1.51043,1.3449,1.2624,1.14359,4
"DSC_0280.JPG",0.701785,1.07718,1.37231,1.4477,1.44306,1.46036,1.51659,1.51119,1.20905,4
"DSC_0388.JPG",0.850893,1.00703,1.44529,2.22051,2.4673,2.52987,2.56873,2.55712,2.17696,3
"DSC_0442.JPG",0.838319,1.6052,1.78862,1.6188,1.60978,1.83005,2.08468,1.43279,0.833598,0
"DSC_0268.JPG",0.866384,1.40518,1.84784,2.2154,2.26867,2.11091,1.48624,1.12731,1.15225,1
"DSC_9531.JPG",1.04686,1.09712,1.03734,1.26144,1.46551,1.53529,1.44014,1.25962,1.06175,4
"DSC_9562.JPG",1.4415,1.96596,2.03805,2.03354,2.18328,2.16706,1.89731,1.63649,1.46413,1
"DSC_9607.JPG",1.39323,2.21911,2.60338,2.6544,2.35591,1.51824,1.25386,1.53002,1.77414,1
"DSC_9160.JPG",1.43372,1.71134,1.93975,2.00631,1.92737,1.80769,1.58094,1.3458,1.27483,1
"DSC_9637.JPG",1.03741,1.68777,2.04725,2.17282,2.07913,2.04238,1.9018,1.71316,1.38194,1
"DSC_9596.JPG",1.59174,1.98999,2.06941,1.76471,1.41516,1.80335,2.14468,1.99372,1.40752,1
"DSC_9648.JPG",0.654389,0.973799,1.52285,1.77206,1.82886,1.80992,1.83572,1.88114,1.88849,0
"DSC_0335.JPG",1.33605,1.69709,1.81947,1.79503,1.41359,1.19178,1.32476,1.03388,1.47568,4
"DSC_0282.JPG",1.21348,1.80366,1.80417,1.67682,1.46445,1.41296,1.502,1.35654,0.896281,4
"DSC_0349.JPG",1.07317,1.90563,2.24109,2.38838,2.35146,2.32259,2.45108,2.52662,1.94973,3
"DSC_0260.JPG",1.19151,1.81254,1.92585,1.95822,2.02853,1.88062,1.75137,1.64829,1.18646,1
"DSC_0212.JPG",0.720013,1.11039,1.54668,1.59894,1.4372,1.5356,1.60154,1.64406,1.66883,0
"DSC_9533.JPG",1.28146,1.77025,1.94234,1.7759,1.39301,0.97029,1.12672,1.38778,1.38966,4
"DSC_9722.JPG",0.941484,1.14815,1.0871,1.21412,1.64514,1.98123,2.18845,2.34284,2.0116,0
"DSC_9493.JPG",0.904693,0.977814,1.13394,1.34043,1.39068,1.42954,1.49753,1.55446,1.5958,4
"DSC_9663.JPG",1.428,1.78428,1.86991,2.02861,2.31058,2.49387,2.4525,2.20668,1.46436,3
"DSC_9747.JPG",1.2907,1.50788,1.58228,1.68528,1.69163,1.65734,1.52385,1.33061,1.33263,4
"DSC_9489.JPG",1.33058,1.44007,1.35131,1.26181,1.70359,1.78785,1.8119,1.88368,1.64132,0
"DSC_9508.JPG",1.19369,1.64158,1.57422,1.47515,1.49957,1.51502,1.50974,1.5194,1.16118,4
"DSC_9527.JPG",1.07227,1.31385,1.40773,1.56615,1.68984,1.71529,1.66305,1.47144,1.13209,4
"DSC_9755.JPG",1.08549,1.46053,1.60878,1.97537,2.196,2.01091,1.5343,1.46586,1.07478,1
"DSC_9496.JPG",0.825655,1.09966,1.33999,1.52081,1.66151,1.80165,1.82967,1.73532,1.3918,0
"DSC_9478.JPG",1.11578,1.36083,1.31249,1.27798,1.2286,1.21183,1.30546,1.19768,1.0532,4
"DSC_9608.JPG",1.23173,1.29882,1.28307,1.32657,1.35735,1.35857,1.36655,1.26183,1.12717,4
"DSC_9714.JPG",1.12318,1.44958,1.7142,1.83822,1.91062,1.98576,1.98209,1.84817,1.59231,0
"DSC_9479.JPG",1.39164,1.97646,2.11548,2.23595,2.39413,2.43921,2.30918,2.01287,0.146563,1
"DSC_9564.JPG",1.04195,1.34351,1.49666,1.75245,1.99237,2.03056,1.85795,1.56625,1.37053,0
"DSC_9550.JPG",0.875498,0.898754,1.18329,1.51191,1.8231,1.95801,1.96782,1.8994,1.64706,0
"DSC_9589.JPG",0.950148,1.48601,1.62756,1.58393,1.54981,1.47151,1.4902,1.55983,1.47135,4
"DSC_9606.JPG",1.30304,1.19752,0.973311,1.26131,1.49335,1.59295,1.51712,1.20337,0.754966,4
"DSC_9464.JPG",0.888374,1.21586,1.43744,1.6702,1.89051,1.98641,1.8749,1.60764,1.10758,0
"DSC_9461.JPG",0.813071,1.25212,1.61816,1.81383,1.98173,1.85285,1.39846,1.41931,1.36427,0
"DSC_9465.JPG",1.09337,1.71578,1.91154,2.01663,2.21599,2.30564,2.10817,1.55411,0.923711,1
"DSC_9518.JPG",1.2184,1.23861,1.29514,1.31297,1.23335,1.04691,0.902901,1.05503,0.89539,4
"DSC_9728.JPG",0.949804,1.52239,1.92853,2.02388,1.99645,1.83895,1.54713,0.998263,0.816653,1
"DSC_9662.JPG",1.16266,1.26233,1.35416,1.16274,1.02074,1.08427,1.17781,1.31839,1.4949,4
"DSC_9649.JPG",0.772621,1.13284,1.44267,1.68584,1.82352,1.88496,1.88959,1.77974,1.4721,0
"DSC_9615.JPG",0.612003,1.18975,1.51814,1.71813,1.79129,1.84018,1.83288,1.69263,1.2431,0
"DSC_9470.JPG",1.23923,1.68705,1.95584,2.22809,2.42824,2.53908,2.49275,2.28844,1.70719,3
"DSC_9539.JPG",0.651354,0.82617,1.17172,1.36927,1.66297,1.90125,2.07524,1.99915,1.64989,0
"DSC_9115.JPG",0.980993,1.38317,1.36972,1.36752,1.44889,1.50589,1.79578,1.99184,1.95386,0
"DSC_9575.JPG",1.05723,1.56406,1.64795,1.38724,1.05356,1.56973,1.89466,1.98874,1.63756,0
"DSC_9593.JPG",0.785084,1.36582,1.68938,1.86919,1.91921,1.90948,1.83903,1.64789,1.39636,0
"DSC_9634.JPG",1.19268,1.25163,1.20655,1.13629,1.03351,0.959571,1.0037,1.13262,1.10555,4
"DSC_9616.JPG",0.849108,0.793236,1.2207,1.52232,1.7621,1.8962,1.89076,1.73328,1.3874,0
"DSC_9688.JPG",0.973285,1.32957,1.41362,1.63343,1.89914,1.67021,1.53692,1.43086,1.01636,4
"DSC_9654.JPG",1.06163,1.14194,1.48078,1.74977,1.83807,1.73613,1.61811,1.49076,1.1372,0
"DSC_9498.JPG",1.77991,2.26583,2.07121,1.81048,2.00495,2.12748,1.94176,1.58507,1.17094,1
"DSC_9509.JPG",0.773305,1.39852,1.60297,1.75903,1.83641,1.86041,1.8815,1.80716,1.43103,0
"DSC_9620.JPG",1.09439,1.10448,1.45438,1.60366,1.61247,1.64666,1.34715,1.00553,1.04574,4
"DSC_9674.JPG",0.956837,1.431,1.6367,1.75419,1.68159,1.48057,1.30567,1.0901,0.979286,4
"DSC_9636.JPG",1.79428,2.13209,2.1471,2.18653,2.18032,2.11351,2.07242,1.99189,1.63067,1
"DSC_9614.JPG",0.953607,1.28485,1.47234,1.63141,1.71559,1.82485,1.93817,2.05333,1.83475,0
"DSC_9605.JPG",1.5318,1.6638,1.40947,1.50364,1.64311,1.76029,1.65223,1.55983,1.28386,4
"DSC_9612.JPG",0.645466,1.03023,1.11835,1.09456,1.2697,1.50946,1.70485,1.81747,1.87263,0
"DSC_9619.JPG",1.40262,1.98873,2.22484,2.30679,2.30696,2.35248,2.33116,1.79695,1.01403,1
"DSC_9303.JPG",0.733808,1.26829,1.40318,1.27973,1.36061,1.37848,1.07474,0.927706,0.977735,4
"DSC_9455.JPG",0.719525,1.20836,1.64685,1.54443,1.34049,1.58312,1.70538,1.62985,1.39889,0
"DSC_9490.JPG",0.747553,1.34391,1.61465,1.71358,1.8429,2.01927,1.95669,1.34496,0.705971,0
"DSC_9460.JPG",0.918733,1.26472,1.41251,1.51478,1.52356,1.39938,1.36788,1.3829,1.10325,4
"DSC_9769.JPG",0.973325,0.986713,1.21414,1.13131,1.18083,1.43059,1.50669,1.56416,1.42887,4
"DSC_9354.JPG",1.09334,1.40446,1.63851,1.99543,2.25772,2.23958,1.75736,0.750661,0.822193,1
"DSC_9563.JPG",1.11193,0.876385,0.921339,1.29057,1.49111,1.57918,1.64785,1.49117,1.11217,4
"DSC_9486.JPG",0.742581,1.20488,1.33869,1.18683,1.32165,1.58963,1.5133,1.56723,1.63865,4
"DSC_9586.JPG",1.10088,1.77538,1.82608,1.52314,1.47,1.51799,1.50457,1.354,0.956972,4
"DSC_9702.JPG",0.908212,1.08457,1.43147,1.70464,1.819,1.83218,1.81294,1.72933,1.4417,0
"DSC_9480.JPG",1.48969,1.68198,1.19433,1.21045,1.36824,1.4107,1.53504,1.68117,1.52867,4
